year,month,date,ryaay,avg_rating,avg_sentiment,guests,load_factor,lockdown,war,quarter,dln_ryaay,d_avg_rating,d_avg_sentiment,d_guests,d_load_factor,sd_guests,rating_sent_only_logpred,rating_sent_only_levelpred,time_dummies_logpred,time_dummies_levelpred,guests_qinteraction_logpred,guests_qinteraction_levelpred,sd_guests_model_logpred,sd_guests_model_levelpred,guests_loadf_qinteraction_logpred,guests_loadf_qinteraction_levelpred,sd_guests_loadf_qinteraction_logpred,sd_guests_loadf_qinteraction_levelpred
2020,7,2020-07-31 13:30:00,30.012004852294922,0.23543307086614174,0.36107165354330706,4.4,0.72,1,0,3,0.12269505277225479,0.012872095256385635,0.020835677933550956,4.0,0.72,-10.4,0.007169348194407793,37.40964728483837,0.049977208272610846,30.48123494366994,0.12292359225927069,35.963320131674315,0.07935178425249406,34.24803176571851,0.08413036006710997,34.17041351661552,0.13321177823668295,34.25512587731548
2020,8,2020-08-31 13:30:00,32.372947692871094,0.22890173410404624,0.3673255780346821,7.0,0.73,1,0,3,0.07572566292241012,-0.0065313367620954965,0.006253924491375018,2.5999999999999996,0.010000000000000009,-7.9,0.006463511323288353,37.652228081001745,0.049109041703573754,32.01550408831007,0.04412281080270808,37.585650601293594,0.05808134000059897,36.29610504083213,0.060695030170102804,36.30862070161663,0.009089099193408764,34.56789334839629
2020,9,2020-09-30 13:30:00,32.71708679199219,0.24851485148514854,0.358180198019802,5.2,0.71,1,0,3,0.01057434701180382,0.019613117381102302,-0.009145380014880078,-1.7999999999999998,-0.020000000000000018,-8.899999999999999,0.0321601702685198,38.88281197907753,0.07810234793207937,34.61622961683633,0.03754244862742462,39.023529832509894,0.10044821167504538,40.13138305449839,0.036527732755191444,37.659412790837365,0.0594648418354578,36.68581452700181
2020,10,2020-10-30 13:30:00,32.252899169921875,0.23354037267080746,0.40512608695652175,4.1,0.73,1,0,4,-0.0142895373531009,-0.01497447881434108,0.04694588893671975,-1.1000000000000005,0.020000000000000018,-9.700000000000001,-0.030610443770068607,37.71062397372856,0.07456310338251998,37.29598721668815,0.03865175128686904,40.561386577136325,0.021963897885602025,41.02257586120264,0.05062219999998954,39.6148928933358,0.061891271583381806,39.028081550195225
2020,11,2020-11-30 14:30:00,41.52460861206055,0.25,0.39941125,2.0,0.62,1,0,4,0.2526782941551047,0.01645962732919254,-0.005714836956521752,-2.0999999999999996,-0.10999999999999999,-9.0,0.02975790482703078,38.849676994090025,0.13637058791196446,42.745175168266876,0.18774079745706218,48.9381542122008,0.09837597785872534,45.263389357605675,0.14431959869797717,45.76523443571064,0.21925705548805857,48.595866811645784
2020,12,2020-12-31 14:30:00,44.009605407714844,0.24107142857142858,0.32019017857142856,1.9,0.73,1,0,4,0.05812168471586521,-0.008928571428571425,-0.07922107142857143,-0.10000000000000009,0.10999999999999999,-9.299999999999999,-0.03459705478132641,37.528577439941614,0.06919495420898791,45.80765796694186,-0.02181289575712783,47.88222960975562,0.0022450285035054834,45.36512110949148,0.03085678982706551,47.19941598184552,-0.012071355497308409,48.0127752609032
2021,1,2021-01-29 14:30:00,38.043216705322266,0.25245901639344265,0.39076967213114755,1.3,0.69,1,0,1,-0.1456851195836002,0.011387587822014072,0.07057949355971899,-0.5999999999999999,-0.040000000000000036,-9.5,-0.044999221510399146,35.87725345942052,0.00142872184324154,45.873151143092,-0.01907872244897331,46.97735719309066,-0.0001079107738331201,45.36022598829043,-0.01589962253998891,46.45489754898581,-0.05040472275850107,45.65268416037373
2021,2,2021-02-26 14:30:00,43.025211334228516,0.286046511627907,0.3781406976744186,0.5,0.78,1,0,1,0.1230634587488435,0.03358749523446436,-0.012628974456728947,-0.8,0.09000000000000008,-10.0,0.049972578148644364,37.71568533114816,0.10724532918023655,51.066327791765644,0.09077729581258621,51.44138579475727,0.13373683751946208,51.850909682847806,0.09379133626450356,51.02283272229227,0.1241838547442477,51.689065429602664
2021,3,2021-03-31 13:30:00,46.01840591430664,0.2277777777777778,0.2908833333333333,0.5,0.77,1,0,1,0.06725519105160105,-0.058268733850129206,-0.08725736434108528,0.0,-0.010000000000000009,-5.2,-0.016905283738811096,37.08345008440408,0.053290018441103676,53.86146844519034,0.028796438262077464,52.94424919061856,-0.005715941005081118,51.55537836645805,0.030576385432033712,52.60702249835045,-0.01765762499948366,50.784370186594614
2021,4,2021-04-30 13:30:00,46.75870132446289,0.30980392156862746,0.3681186274509804,1.0,0.67,1,0,2,0.01595891797221638,0.08202614379084966,0.07723529411764707,0.5,-0.09999999999999998,1.0,0.049112940760668036,38.950192770285334,0.09319704265459995,59.12254914030997,0.09325389835703354,58.11904204534431,0.04475914933237643,53.91537498147558,0.1008024515396395,58.18642440864335,0.042564324133457426,52.99263586127029
