year,week,date,ryaay,avg_rating,avg_sentiment,lockdown,war,quarter,dln_ryaay,d_avg_rating,d_avg_sentiment,weekly_rating_sent_only_logpred,weekly_rating_sent_only_levelpred,weekly_time_dummies_logpred,weekly_time_dummies_levelpred
2020.0,24.0,2020-06-12 13:30:00,28.395357131958008,0.22272727272727275,0.3256164772727273,1,0,2.0,-0.11640420382044292,-0.005050505050505055,-0.011866856060606057,-0.0011800556737887097,46.66985019183134,0.007764612631758251,33.85813850450377
2020.0,25.0,2020-06-19 13:30:00,28.39936065673828,0.23414634146341462,0.35884756097560977,1,0,2.0,0.00014098229352255132,0.011419068736141874,0.03323108370288247,-0.0024614963439034414,46.555113795755325,0.0063651093094769205,34.07433658939036
2020.0,26.0,2020-06-26 13:30:00,26.130451202392578,0.21904761904761907,0.3448380952380952,1,0,2.0,-0.08326528584346615,-0.015098722415795546,-0.014009465737514548,-0.0012346612796771351,46.49766946882113,0.00796733390556509,34.34690257688908
2020.0,27.0,2020-07-02 13:30:00,26.698678970336914,0.2253968253968254,0.35359285714285715,1,0,3.0,0.021512740432167554,0.006349206349206327,0.008754761904761932,-0.002141320500468606,46.398209581715214,0.008714187291035,34.647515816542544
2020.0,28.0,2020-07-10 13:30:00,26.554622650146484,0.264406779661017,0.37070000000000003,1,0,3.0,-0.005410243766785783,0.0390099542641916,0.017107142857142876,-0.0018275402415468237,46.31349242215695,0.009693745205293307,34.98501317069909
2020.0,29.0,2020-07-17 13:30:00,28.411365509033203,0.23076923076923078,0.3723644230769231,1,0,3.0,0.06758541544195484,-0.03363754889178622,0.0016644230769230495,-0.0029204796880266393,46.17843212468054,0.008815314643252133,35.29478041145128
2020.0,30.0,2020-07-24 13:30:00,29.435773849487305,0.22857142857142856,0.32166428571428574,1,0,3.0,0.03542147315707478,-0.0021978021978022177,-0.05070013736263734,0.0022577339608683767,46.282808521879396,0.012525590093541117,35.739648665744525
2020.0,31.0,2020-07-31 13:30:00,30.012004852294922,0.21219512195121953,0.4058780487804878,1,0,3.0,0.019386731113937294,-0.01637630662020903,0.08421376306620204,-0.003821000430487659,46.1062993262029,0.006476672452783364,35.971873875271264
2020.0,32.0,2020-08-07 13:30:00,30.908363342285156,0.22432432432432434,0.4067283783783784,1,0,3.0,0.02942934224676108,0.012129202373104803,0.0008503295978906089,-0.00193647653160595,46.017101951783374,0.009145098112744315,36.30234900167661
2020.0,33.0,2020-08-14 13:30:00,31.040416717529297,0.2285714285714286,0.3558049450549451,1,0,3.0,0.004263314794312745,0.004247104247104255,-0.0509234333234333,0.0023878036911553742,46.12711304786076,0.012690261134794354,36.7659708093244
2020.0,34.0,2020-08-21 13:30:00,31.73269271850586,0.24155844155844158,0.35339155844155845,1,0,3.0,0.022057345080362722,0.012987012987012991,-0.0024133866133866366,-0.0017018061351484668,46.048680401388054,0.009380923072112305,37.11249235794954
2020.0,35.0,2020-08-28 13:30:00,34.41376495361328,0.2282352941176471,0.34892235294117646,1,0,3.0,0.08110916286007974,-0.013323147440794492,-0.00446920550038199,-0.002019954991421078,45.95575802067159,0.009110245909422613,37.45214108220545
2020.0,36.0,2020-09-04 13:30:00,33.29731750488281,0.23111111111111113,0.3339988888888889,1,0,3.0,-0.032979790010765786,0.0028758169934640365,-0.01492346405228756,-0.0007546156639877868,45.92109216716181,0.009943542686874444,37.826405720223676
2020.0,37.0,2020-09-11 13:30:00,33.765506744384766,0.25245901639344265,0.3795565573770492,1,0,3.0,0.013962932559699048,0.02134790528233152,0.045557668488160286,-0.0025218652253291203,45.80543126361998,0.0082590524393892,38.1401096540864
2020.0,38.0,2020-09-18 13:30:00,34.15365982055664,0.2680851063829787,0.3100840425531915,1,0,3.0,0.011429978358971304,0.015626089989536074,-0.06947251482385769,0.004152910208862295,45.996052649520614,0.01450052208947215,38.697190376090724
